MeB_initial,ReB_initial,nB_initial,MeB_guess,ReB_guess,nB_guess,MeD_guess,ReD_guess,MeB_final,ReB_final,nB_final,MeD_final,ReD_final,MeB_stderr,ReB_stderr,nB_stderr,MeD_stderr,ReD_stderr,redchi
16.0,0.59999999999999998,3.75,14.4,0.54000000000000004,3.375,23.1,9.9,16.002030754698851,0.60064240510835187,3.7561899667323928,21.003671348894962,9.038655092734512,0.00089751487115889228,0.00028280671718444966,0.0093249435797449938,0.002525717936523899,0.012772515591069077,165.77655625631468
16.0,0.59999999999999998,4.25,14.4,0.54000000000000004,3.8250000000000002,23.1,9.9,16.002463935640243,0.60076756017994803,4.2587054651398537,21.003977510707546,9.0394300059640251,0.0010936325689659956,0.0003405715459056343,0.012441235510664539,0.0027133071702222359,0.012986144500619105,165.50009352971767
16.0,0.59999999999999998,4.75,14.4,0.54000000000000004,4.2750000000000004,23.1,9.9,16.002917966928429,0.60089802294664585,4.7618052324141633,21.004256705275097,9.0400302924841007,0.0012986668224324158,0.00040025956442727464,0.016021136181832273,0.0028656045348684715,0.013056156244994583,165.23342944881597
16.0,0.59999999999999998,5.25,14.4,0.54000000000000004,4.7250000000000005,23.1,9.9,16.003393210746481,0.60103407938114506,5.2655891890657234,21.004520515704208,9.0405244000605656,0.0015090377414112197,0.00046094308976480172,0.020048667686270779,0.0029875317320325226,0.013022679375826331,164.95338845776939
16.0,0.59999999999999998,5.75,14.4,0.54000000000000004,5.1749999999999998,23.1,9.9,16.003890061328867,0.60117594667214447,5.770151717478333,21.004774960168604,9.0409481734982826,0.0017221907099283554,0.0005219918162697049,0.02450884167246796,0.0030841172935363627,0.012917902017315557,164.64996283174827
16.0,1.1000000000000001,0.25,14.4,0.9900000000000001,0.22500000000000001,23.1,9.9,15.999921710571034,1.100007741220087,0.249986584978386,21.000973830498545,9.0262319940137061,3.8025962255702036e-05,2.2994968523379271e-05,2.5356992526956533e-05,0.00087828411045005482,0.0073890997953951851,169.50831001676821
16.0,1.1000000000000001,0.75,14.4,0.9900000000000001,0.67500000000000004,23.1,9.9,15.999945450014835,1.1000267017255629,0.74994875228042535,21.001270072298823,9.028045828007313,7.2490176548626852e-05,6.4487512762308898e-05,8.8060413792778871e-05,0.001349813355441901,0.0095340985923833624,169.63848400219086
16.0,1.1000000000000001,1.25,14.4,0.9900000000000001,1.125,23.1,9.9,16.000069916906142,1.1001191386941425,1.2500086581766297,21.002398265816964,9.0341711451231923,0.00017277375193550267,0.00013479799954312262,0.00023726296137499837,0.0019061237716890386,0.011700315330618292,168.04179797276271
16.0,1.1000000000000001,1.75,14.4,0.9900000000000001,1.575,23.1,9.9,16.000277056328486,1.1002525635429541,1.7501894890785106,21.003444248746987,9.0389015170735938,0.0003319695884827881,0.00023256843515576876,0.00051292718374437273,0.002452116656972184,0.013409716790348936,166.31016126483607
16.0,1.1000000000000001,2.25,14.4,0.9900000000000001,2.0249999999999999,23.1,9.9,16.000529705123306,1.10040165450876,2.2504933730903467,21.004193249177547,9.0415300290051661,0.00053520570990881313,0.00034986206777010267,0.00094026097724378063,0.0029115159289455203,0.014457802887911339,165.41694535173383
16.0,1.1000000000000001,2.75,14.4,0.9900000000000001,2.4750000000000001,23.1,9.9,16.000804034266807,1.1005553497289109,2.750918419189607,21.00469710144516,9.0427417769819538,0.00076370964777823188,0.00047662519064628652,0.0015230328208113027,0.0032543167592669685,0.014893694391233751,164.99929503396581
16.0,1.1000000000000001,3.25,14.4,0.9900000000000001,2.9250000000000003,23.1,9.9,16.001098788242516,1.1007159761334175,3.2514866987615294,21.005070709404357,9.0432837920580269,0.0010023191603997369,0.00060542981869146856,0.0022528446287786289,0.0034892949317574377,0.014893701175984205,164.72916079916598
16.0,1.1000000000000001,3.75,14.4,0.9900000000000001,3.375,23.1,9.9,16.001422399650622,1.1008899955802625,3.7522405056937682,21.005395399967504,9.043583334315846,0.0012417950439211054,0.0007322424305729843,0.003118459724937368,0.0036403543117673486,0.014634069958723147,164.45112750804466
16.0,1.1000000000000001,4.25,14.4,0.9900000000000001,3.8250000000000002,23.1,9.9,16.001781372873069,1.101081673087853,4.2532245063230798,21.005706527184323,9.0438062045939525,0.0014774646448931946,0.00085535983787788478,0.0041099209756692325,0.003731352492180315,0.014242350718782215,164.11205808562704
16.0,1.1000000000000001,4.75,14.4,0.9900000000000001,4.2750000000000004,23.1,9.9,16.00217713933376,1.1012919489927941,4.7544745478763408,21.006012089651904,9.0439930870059158,0.0017073716328022651,0.0009743274030720319,0.0052194566500249799,0.0037810653777744646,0.013797976189759701,163.70373764368389
16.0,1.1000000000000001,5.25,14.4,0.9900000000000001,4.7250000000000005,23.1,9.9,16.002607227843072,1.1015194801606427,5.2560149235864735,21.006309270589433,9.044143388362869,0.0019309654323601813,0.0010892590925843547,0.0064411561608538675,0.0038029240096510947,0.013346206789505939,163.23518372170824
16.0,1.1000000000000001,5.75,14.4,0.9900000000000001,5.1749999999999998,23.1,9.9,16.003067247868959,1.1017618888519325,5.7578601419321034,21.006593124103318,9.0442502785025418,0.0021484023907546593,0.0012005113770534137,0.0077707235349334805,0.0038062272687990066,0.01291109452238985,162.72081534041251
16.0,1.6000000000000001,0.25,14.4,1.4400000000000002,0.22500000000000001,23.1,9.9,15.999943403606899,1.5999867568054194,0.25001049920573148,21.001173609294742,9.0275937861095201,3.8084869069577591e-05,2.9972167863162319e-05,2.1526587492484657e-05,0.0012995431459186045,0.0093495163055015793,170.9930009428553
16.0,1.6000000000000001,0.75,14.4,1.4400000000000002,0.67500000000000004,23.1,9.9,15.999953741956578,1.6000628303703339,0.75000494234382331,21.002951928740977,9.0370514070027514,5.274237196702196e-05,9.4618784155019341e-05,5.6594754804365428e-05,0.0021917253594021841,0.012945055768227983,170.00009467966143
16.0,1.6000000000000001,1.25,14.4,1.4400000000000002,1.125,23.1,9.9,16.000064388923594,1.6002081517596622,1.2500546136507367,21.004864295413924,9.0455212197709542,0.00014352341415188778,0.00020533371433843401,0.00014618800590731975,0.0031421001065263859,0.015955747811427112,165.71362202812466
16.0,1.6000000000000001,1.75,14.4,1.4400000000000002,1.575,23.1,9.9,16.00024541420845,1.6003811223521136,1.7501788490329739,21.006020183779597,9.0489883337696586,0.00030005412522414335,0.00035233590012911096,0.00032041583646793951,0.0039206957964485704,0.017612222433515869,164.17529983431433
16.0,1.6000000000000001,2.25,14.4,1.4400000000000002,2.0249999999999999,23.1,9.9,16.000441743844441,1.6005436695547923,2.2503639744209263,21.006497448336113,9.0491257216632146,0.00048581141537271122,0.0005089366230107685,0.00058117055420724031,0.0043827697757112946,0.017804841750970163,163.87642452222448
16.0,1.6000000000000001,2.75,14.4,1.4400000000000002,2.4750000000000001,23.1,9.9,16.000648457096808,1.6007063799015688,2.7506204323065413,21.006738202290812,9.0483710316792649,0.00067396774183515085,0.00065763697638660835,0.00091452367330832672,0.0045813408363835567,0.017134264824017833,163.7662373439266
16.0,1.6000000000000001,3.25,14.4,1.4400000000000002,2.9250000000000003,23.1,9.9,16.000882654306601,1.6008898508935341,3.2509827480433593,21.006982376183668,9.0477238801976956,0.00085340101934066942,0.0007938923947802387,0.0013079190461950275,0.0046225343673244228,0.016151790092508275,163.51896521043756
16.0,1.6000000000000001,3.75,14.4,1.4400000000000002,3.375,23.1,9.9,16.001152080681777,1.6011010369311875,3.7514804373488158,21.007268921184476,9.0472901786157038,0.0010219406268310138,0.00091884517663863346,0.0017538954255602089,0.0045836672817039176,0.015145966586676685,163.09497410760531
16.0,1.6000000000000001,4.25,14.4,1.4400000000000002,3.8250000000000002,23.1,9.9,16.001454056571415,1.6013369854529038,4.2521290747492788,21.007572990905047,9.0469695769402634,0.001180554146509627,0.0010348246056511466,0.0022484135479538428,0.0045082961239405949,0.014229652542370349,162.52951698953916
16.0,1.6000000000000001,4.75,14.4,1.4400000000000002,4.2750000000000004,23.1,9.9,16.001781836816111,1.6015916954731713,4.7529338585328604,21.007868194323809,9.0466803624696315,0.001330912926402287,0.0011439429526634212,0.0027892814703277952,0.0044189274865597339,0.013433294474972858,161.86963000283606
16.0,1.6000000000000001,5.25,14.4,1.4400000000000002,4.7250000000000005,23.1,9.9,16.00212849793774,1.6018594504724144,5.2538944305928474,21.008139309528929,9.0463842607371916,0.0014746109391758303,0.0012478437615861186,0.0033752849155024626,0.0043267766879196111,0.012754412426198724,161.15677267601072
16.0,1.6000000000000001,5.75,14.4,1.4400000000000002,5.1749999999999998,23.1,9.9,16.002488353314146,1.602135800963673,5.7550080967330048,21.00838040418602,9.0460704667349976,0.0016130002689759683,0.0013477727068200228,0.0040058084316451758,0.0042372967008638259,0.01217949404414748,160.42275309764378
16.0,2.1000000000000001,0.25,14.4,1.8900000000000001,0.22500000000000001,23.1,9.9,15.999932082756683,2.1000515008511504,0.25005399344408663,21.004054734727028,9.0426522950552659,4.1866163117200284e-05,3.5017502090331233e-05,2.0368191889182484e-05,0.0017961322790524612,0.011230009422305624,158.90882675275395
16.0,2.1000000000000001,0.75,14.4,1.8900000000000001,0.67500000000000004,23.1,9.9,15.999942999458611,2.1001877467870589,0.75004493461365174,21.007264679104424,9.0565180128988239,4.1920160934878785e-05,0.00012933251744186742,4.55800655656667e-05,0.0034363270106664585,0.017302740699132714,163.30114460099668
16.0,2.1000000000000001,1.25,14.4,1.8900000000000001,1.125,23.1,9.9,16.000072228890765,2.1003890633608897,1.2500841773943645,21.009311065691421,9.062431196960846,0.00012197686668568917,0.00029515195494587347,0.00011538361028375024,0.0050109568008796096,0.021403980440852854,161.87759642086345
16.0,2.1000000000000001,1.75,14.4,1.8900000000000001,1.575,23.1,9.9,16.00025450558244,2.1005855092771952,1.7501866593642277,21.009735388797495,9.0605443240261767,0.00028282986004487691,0.00049684064811016701,0.00025555137678659289,0.0059559331941437914,0.022214472711624224,162.05013758880827
16.0,2.1000000000000001,2.25,14.4,1.8900000000000001,2.0249999999999999,23.1,9.9,16.000421421907799,2.1007369553794364,2.2503248409243266,21.009327834757954,9.0561236594097014,0.00045112153053346456,0.00067341081408225586,0.00044813391747766369,0.0061303814278882733,0.020509536568636594,162.54236314362657
16.0,2.1000000000000001,2.75,14.4,1.8900000000000001,2.4750000000000001,23.1,9.9,16.000603311880656,2.1009112960872969,2.7505293990776138,21.009142857343534,9.0530909512748003,0.00059891144517288037,0.00081359098511881887,0.00067204780979877887,0.0059282090268689431,0.018227887574282935,162.5299467810141
16.0,2.1000000000000001,3.25,14.4,1.8900000000000001,2.9250000000000003,23.1,9.9,16.000819242414416,2.1011289829397759,3.250829321944253,21.009230206285011,9.0512697044571073,0.00072665102416094801,0.00092887390744763958,0.00091977588599080954,0.0056257204547883223,0.016224634030620303,162.07385445978039
16.0,2.1000000000000001,3.75,14.4,1.8900000000000001,3.375,23.1,9.9,16.001063430742086,2.101378001345263,3.7512312558904002,21.009426254285103,9.0500115163788042,0.00084012482213460251,0.0010294308712451574,0.0011899453651654554,0.005327485421803441,0.014647226532086834,161.34250700841204
16.0,2.1000000000000001,4.25,14.4,1.8900000000000001,3.8250000000000002,23.1,9.9,16.001325245755719,2.1016441349669179,4.2517316253480253,21.009633645942102,9.0489939828872679,0.00094400999643347793,0.0011213180923587431,0.0014827760821722333,0.005062833259222522,0.013437917476174449,160.46972178906665
16.0,2.1000000000000001,4.75,14.4,1.8900000000000001,4.2750000000000004,23.1,9.9,16.001596553902996,2.1019180044145287,4.7523248042631989,21.009815510418502,9.0480976959862218,0.0010414368542554435,0.001207970263891061,0.0017988006737253313,0.0048356882573178106,0.012510129578588802,159.54556334937524
16.0,2.1000000000000001,5.25,14.4,1.8900000000000001,4.7250000000000005,23.1,9.9,16.001872295737925,2.1021943849554274,5.2530058713293197,21.00996346661222,9.0472830341166333,0.0011344437594608162,0.0012913786227322984,0.0021385562295739525,0.004642456872255959,0.011790706681142401,158.62507489732261
16.0,2.1000000000000001,5.75,14.4,1.8900000000000001,5.1749999999999998,23.1,9.9,16.00214954025666,2.1024705585225512,5.7537710252591143,21.010079620353913,9.046536479468644,0.0012243483584059144,0.0013727135899724886,0.0025024668826659118,0.0044778866522399308,0.011224917031254035,157.73908861192763
16.0,2.6000000000000001,0.25,14.4,2.3400000000000003,0.22500000000000001,23.1,9.9,15.999902307406632,2.6000654983421132,0.25005672118559263,21.005666139121139,9.0477073292566583,4.9107013683815734e-05,4.0184534882489165e-05,2.183999791722552e-05,0.0023941431570614906,0.0131222741776353,162.27553973998153
16.0,2.6000000000000001,0.75,14.4,2.3400000000000003,0.67500000000000004,23.1,9.9,15.999872248144197,2.6003523224559544,0.75006711952785077,21.014521685169665,9.0843435529116459,4.712124750470879e-05,0.00017229134552459787,4.1217633702428214e-05,0.0053049727122116965,0.023095531536650022,154.2653682667769
16.0,2.6000000000000001,1.25,14.4,2.3400000000000003,1.125,23.1,9.9,16.000059591297791,2.6006640857553993,1.250102366378633,21.016464890456444,9.0848953351218693,0.00010342897366272388,0.00041829257707266229,0.00010209755771543297,0.007841722251332759,0.028444782688457231,157.67162722709975
16.0,2.6000000000000001,1.75,14.4,2.3400000000000003,1.575,23.1,9.9,16.000270542745639,2.6008659384942963,1.7501976825880974,21.014751898170672,9.0725456416444086,0.00027764430643111541,0.00068250415008607617,0.00022892874331469987,0.008694965303621717,0.026878050530584938,160.17964973936785
16.0,2.6000000000000001,2.25,14.4,2.3400000000000003,2.0249999999999999,23.1,9.9,16.000431534423935,2.6009937284298248,2.250319195295547,21.012803127771804,9.0621509565176677,0.00042881903745135131,0.00084967757841902531,0.00038084575947722838,0.008058591402037343,0.022032950344092878,161.21664757671189
16.0,2.6000000000000001,2.75,14.4,2.3400000000000003,2.4750000000000001,23.1,9.9,16.000614537674089,2.6011947420989214,2.7505129844789558,21.012086616388622,9.0568129439183416,0.00053953390853510991,0.00095211966144148077,0.00053879208412459289,0.0071685245676894917,0.018006623324500388,160.96959540918363
16.0,2.6000000000000001,3.25,14.4,2.3400000000000003,2.9250000000000003,23.1,9.9,16.000823310526663,2.6014460605256415,3.2507858134956384,21.011890937554739,9.0536405992080855,0.00062650493860088652,0.0010288014411831445,0.00070432675285144733,0.0064219811160952317,0.015280749628844379,160.10128507871582
16.0,2.6000000000000001,3.75,14.4,2.3400000000000003,3.375,23.1,9.9,16.001042686489889,2.6017138304662968,3.7511273152802085,21.01182789032335,9.0513568988951949,0.00070117730243718986,0.0010962636065485524,0.00088079068350458323,0.0058479163068742351,0.01347465634478506,158.99112054104322
16.0,2.6000000000000001,4.25,14.4,2.3400000000000003,3.8250000000000002,23.1,9.9,16.001263600781712,2.6019827126007282,4.2515287302191611,21.011783071349051,9.0495499652980911,0.00076936605505849244,0.0011607463636123579,0.0010703982892542924,0.0054092156888210386,0.012249958973738586,157.83479080344094
16.0,2.6000000000000001,4.75,14.4,2.3400000000000003,4.2750000000000004,23.1,9.9,16.001482348154084,2.6022475399844414,4.7519848275350967,21.011731823285995,9.0480643692613807,0.00083399993966742165,0.0012246345918244706,0.0012744879906917478,0.0050691809783028783,0.01139131538081584,156.7246066779621
16.0,2.6000000000000001,5.25,14.4,2.3400000000000003,4.7250000000000005,23.1,9.9,16.001697779150703,2.6025071460445766,5.2524926706360819,21.011672765837393,9.0468200718306271,0.00089660580088730686,0.0012888303365108263,0.0014938680919694793,0.0048005953162817668,0.010768711688497563,155.69823778780875
16.0,2.6000000000000001,5.75,14.4,2.3400000000000003,5.1749999999999998,23.1,9.9,16.001909820532386,2.6027617974852939,5.7530506607193832,21.011609206822346,9.0457661891527188,0.00095801346407223828,0.0013536442347305943,0.0017290333803841986,0.0045844581128734133,0.010303152040840534,154.76632868127203
16.0,3.1000000000000001,0.25,14.4,2.79,0.22500000000000001,23.1,9.9,15.999945256195865,3.1000050839648576,0.25002109797047334,21.002597041075632,9.0309921370425137,5.3903886672651651e-05,4.5308483494831595e-05,2.3756014970220028e-05,0.0028267656996294925,0.013628990414743155,180.47152706708414
16.0,3.1000000000000001,0.75,14.4,2.79,0.67500000000000004,23.1,9.9,15.999740446122914,3.1005528267206692,0.75008701117437271,21.025888139717132,9.1219054505259631,7.4053979504688653e-05,0.00022883779184303078,4.1171428455153229e-05,0.0082330124619480333,0.031343998718037593,146.38918864459498
16.0,3.1000000000000001,1.25,14.4,2.79,1.125,23.1,9.9,16.000018268624896,3.1010632515179966,1.2501150919792796,21.0275971630649,9.113741402852412,8.3311254014456905e-05,0.00059090834378235438,9.6232276355050304e-05,0.012168518479124379,0.037630272019074762,153.75059020474677
16.0,3.1000000000000001,1.75,14.4,2.79,1.575,23.1,9.9,16.000288822709223,3.1012364525929899,1.7502117004865603,21.021284368152784,9.0838029520420314,0.00027835514855799277,0.0009163141386786778,0.0002178626913635768,0.012214694673536164,0.030852527987329049,158.55638759951196
16.0,3.1000000000000001,2.25,14.4,2.79,2.0249999999999999,23.1,9.9,16.000466731934509,3.101343938929026,2.2503364893105395,21.017165062695625,9.0667358914343978,0.00040919211423451839,0.0010259074881351429,0.00033729714989959531,0.0099720987792657322,0.021833637023561201,159.58281175292925
16.0,3.1000000000000001,2.75,14.4,2.79,2.4750000000000001,23.1,9.9,16.000658022205005,3.1015703290873731,2.7505308945210398,21.015646519425562,9.0588601728413707,0.00048601163691484975,0.0010640631680275613,0.00044831685028128601,0.0081606294298130159,0.016533714142369468,158.76512963593402
16.0,3.1000000000000001,3.25,14.4,2.79,2.9250000000000003,23.1,9.9,16.000851910603977,3.1018255169852171,3.25077833336836,21.014853635469869,9.0541130806600929,0.00054198668438287551,0.001093757989262398,0.00056150892900425195,0.00695288681932495,0.013661240186910322,157.39665740322502
16.0,3.1000000000000001,3.75,14.4,2.79,3.375,23.1,9.9,16.001038655306303,3.1020764759705441,3.7510659805494955,21.014293283274945,9.0508244058608778,0.00059034044460733875,0.0011279599827182473,0.00068218407733102164,0.006139969244338182,0.012020877520840726,155.97160281759662
16.0,3.1000000000000001,4.25,14.4,2.79,3.8250000000000002,23.1,9.9,16.001217150775965,3.1023180300811468,4.2513888351267521,21.013849063168763,9.0484056860412565,0.00063588093617224033,0.0011680841873139361,0.00081263981726437421,0.0055704352587139716,0.011014038094495204,154.65949443486568
16.0,3.1000000000000001,4.75,14.4,2.79,4.2750000000000004,23.1,9.9,16.001388719819047,3.1025513594046732,4.7517451932943713,21.013482953608303,9.0465627047616159,0.00068042264278866569,0.0012132581562662435,0.00095389233195205733,0.0051548711496778301,0.010353008368804133,153.50313462366182
16.0,3.1000000000000001,5.25,14.4,2.79,4.7250000000000005,23.1,9.9,16.001554962279606,3.1027785278293418,5.252134620927996,21.013176192010874,9.0451207651680399,0.00072470745407906439,0.0012624304384134277,0.001106461783219847,0.0048408468587430569,0.0098934921362689061,152.49946488923291
16.0,3.1000000000000001,5.75,14.4,2.79,5.1749999999999998,23.1,9.9,16.001717154421819,3.1030011806605735,5.7525570481592503,21.012916131861818,9.0439674845269611,0.0007690188667313655,0.0013146819332895087,0.0012705857021393996,0.0045964005834876259,0.00955872301857872,151.63113266877363
16.0,3.6000000000000001,0.25,14.4,3.2400000000000002,0.22500000000000001,23.1,9.9,16.00000123840114,3.5999409194657561,0.24998982151391447,20.999027292766574,9.0179277009187775,4.9290378868102205e-05,4.8061598348661951e-05,2.2625125032597598e-05,0.0027046440125102814,0.011586546274838795,179.9445809256317
16.0,3.6000000000000001,0.75,14.4,3.2400000000000002,0.67500000000000004,23.1,9.9,15.999528762133979,3.6008190346239894,0.7501178461943685,21.044239796616502,9.1750207799087882,0.00012443216208884476,0.00030658768315403062,4.5757940727146561e-05,0.013000422092786275,0.043722307822745041,139.93233327956864
16.0,3.6000000000000001,1.25,14.4,3.2400000000000002,1.125,23.1,9.9,15.999937482245031,3.6016419691868107,1.2501248743614226,21.044835162807797,9.1503232684450744,6.1256851927853225e-05,0.00083625808448121379,9.4176973392195678e-05,0.018864365423652839,0.049657224883210824,150.34669637895624
16.0,3.6000000000000001,1.75,14.4,3.2400000000000002,1.575,23.1,9.9,16.000311488919252,3.6017272287539122,1.7502312123753405,21.029673178951068,9.0927997195488643,0.00027966551284033889,0.0011930302777092457,0.00021288333143237916,0.016399020948167767,0.032837286617343163,156.94823074469863
16.0,3.6000000000000001,2.25,14.4,3.2400000000000002,2.0249999999999999,23.1,9.9,16.000523119589037,3.601815192423822,2.2503706827619867,21.022585710152164,9.0686644070387263,0.00038537842902121295,0.0011801255915985895,0.00030147746060645974,0.011584966567977764,0.019674554454860761,157.23999864396731
16.0,3.6000000000000001,2.75,14.4,3.2400000000000002,2.4750000000000001,23.1,9.9,16.000711547783236,3.6020199065790273,2.7505585235581735,21.019618899763849,9.0580181644772892,0.00043318270701378872,0.0011383564304361443,0.000377357590438632,0.0087820104797602105,0.014250997327453423,155.66200910852521
16.0,3.6000000000000001,3.25,14.4,3.2400000000000002,2.9250000000000003,23.1,9.9,16.000877450621719,3.6022273264168083,3.250773211174808,21.017825409031211,9.0519811328852224,0.00046736295914239645,0.0011231509127916288,0.00045607965022854741,0.0071944803458051047,0.011899239622977394,153.9022543095634
16.0,3.6000000000000001,3.75,14.4,3.2400000000000002,3.375,23.1,9.9,16.001026968695776,3.6024261519006169,3.7510100721430897,21.016582182050115,9.0481699469424566,0.00049897913151147227,0.0011301786717102891,0.00054206446646510415,0.0062214309376589106,0.010715375907437298,152.35810572897276
16.0,3.6000000000000001,4.25,14.4,3.2400000000000002,3.8250000000000002,23.1,9.9,16.001166051927676,3.6026193671812567,4.2512691542120828,21.015668176090514,9.0455981134038836,0.00053069377475594218,0.0011521433908680684,0.0006365564471427841,0.0055785520178224402,0.010031140899126158,151.07871006712855
16.0,3.6000000000000001,4.75,14.4,3.2400000000000002,4.2750000000000004,23.1,9.9,16.00129851920131,3.6028096969797918,4.7515511659795591,21.014970409614854,9.0437727755338546,0.00056309350520397812,0.0011840596450472742,0.00073991819127193384,0.0051275815499687337,0.0095911423954236734,150.03054605891501
16.0,3.6000000000000001,5.25,14.4,3.2400000000000002,4.7250000000000005,23.1,9.9,16.001426662442974,3.6029986748279423,5.2518567122604543,21.014422019738646,9.0424239575180678,0.00059622521506679915,0.0012227872681701956,0.00085224535034552783,0.0047960597178239505,0.0092851836206136653,149.1685007572118
