BD_ratio,Re_ratio,Me_ratio,delta_ReB,BT_ratio,redchi2_cut,delta_nB,delta_ReD,delta_MeD,delta_MeB
0.17955741125635319,0.32222222222222224,0.8571428571428571,-0.01076863199452216,0.15222439327061291,191.96137895425187,-0.0051327377630241422,-0.053892383181294079,-0.013657266103034971,-0.0054561390162604084
0.18214373557803512,0.32222222222222224,0.8571428571428571,-0.011105371055852409,0.15407917844184316,192.26111826989947,-0.0055079137475395612,-0.053254238998620806,-0.013585304783475749,-0.0057129601408334452
0.18469400495444863,0.32222222222222224,0.8571428571428571,-0.011441310946244343,0.1559001769081714,192.56286556578354,-0.0058950766784588993,-0.052654135787628675,-0.013517497641849729,-0.0059688618378359592
0.18720967993740043,0.32222222222222224,0.8571428571428571,-0.01177608283218845,0.15768880855761863,192.86492261724828,-0.006293921580893258,-0.052088495480635544,-0.013453157319773368,-0.0062236714585139907
0.18969212549677045,0.32222222222222224,0.8571428571428571,-0.012109259711224674,0.15944639914092243,193.16563800017886,-0.0067040784388616714,-0.051554083285926922,-0.013391625913353522,-0.0064771722146055311
0.19214261951410808,0.32222222222222224,0.8571428571428571,-0.012440644794343036,0.16117418869935318,193.46382403966302,-0.0071253023736947974,-0.051048277617637083,-0.013332502533891954,-0.0067292665789651096
0.19456236033452698,0.32222222222222224,0.8571428571428571,-0.012770172296652227,0.16287333905284063,193.75862237029713,-0.0075574262702673423,-0.050568864526173485,-0.013275531444083555,-0.0069799263488263819
0.1969524735007899,0.32222222222222224,0.8571428571428571,-0.013097620701064017,0.16454494047265941,194.04903271871663,-0.0080001680042176559,-0.050113685631538729,-0.013220363879419494,-0.007229031535917585
0.19931401777476326,0.32222222222222224,0.8571428571428571,-0.013423073355911974,0.16619001764406574,194.33463192327977,-0.0084534544236074538,-0.049681086175498379,-0.013166912335719871,-0.0074766339518461677
0.20164799053588917,0.32222222222222224,0.8571428571428571,-0.013746450804284827,0.1678095350086358,194.61480561707333,-0.0089170974212251508,-0.04926939678595943,-0.013114978648037123,-0.0077226913818222442
0.20395533263334478,0.32222222222222224,0.8571428571428571,-0.014067810088199906,0.16940440156300862,194.88928593022683,-0.0093910087533704001,-0.048877234903351052,-0.013064482423420287,-0.0079672396536878409
0.2062369327577124,0.32222222222222224,0.8571428571428571,-0.014387274296754349,0.17097547517983155,195.15793681832457,-0.0098751597304769234,-0.048503371197316625,-0.013015393174150347,-0.0082103542127143214
0.20849363138884155,0.32222222222222224,0.8571428571428571,-0.014704741829781653,0.17252356650753189,195.42031179638659,-0.01036934826309821,-0.048146494301658294,-0.012967532959805794,-0.0084519783488339328
0.21072622436888619,0.32222222222222224,0.8571428571428571,-0.015020428670364794,0.17404944249781257,195.67657799145866,-0.010873630342920215,-0.047805662332201848,-0.012920949294297657,-0.0086922429552771519
0.21293546614296721,0.32222222222222224,0.8571428571428571,-0.015334278856956374,0.17555382960322208,195.92644736301665,-0.01138784758563105,-0.047479783814823762,-0.012875509440100075,-0.0089311183273892425
0.21512207270436601,0.32222222222222224,0.8571428571428571,-0.015646354007042618,0.17703741668159481,196.16991562621826,-0.011911939889868606,-0.047167957108507963,-0.012831168062632514,-0.0091686443459693123
0.21728672427642068,0.32222222222222224,0.8571428571428571,-0.015956914259755983,0.17850085763941953,196.40731800817619,-0.012446031279184311,-0.046869475691018181,-0.012788003587594687,-0.0094049815915191459
0.21943006775925519,0.32222222222222224,0.8571428571428571,-0.01626585556706317,0.17994477384214866,196.63841326200037,-0.01298993243942359,-0.046583441711611329,-0.012745871042646684,-0.0096400714772926221
0.22155271896599113,0.32222222222222224,0.8571428571428571,-0.016573352820192788,0.18136975631598531,196.8634468058244,-0.013543708035550495,-0.046309204492684941,-0.012704799997671046,-0.0098740243654376059
0.22365526467011054,0.32222222222222224,0.8571428571428571,-0.016879431252202259,0.18277636776270195,197.0824568256906,-0.014107292909460334,-0.046046073935103848,-0.012664733482523616,-0.010106860068191281
0.2257382644830524,0.32222222222222224,0.8571428571428571,-0.017184179417425227,0.18416514440646603,197.29556996138584,-0.014680687189635222,-0.045793436980618552,-0.012625652897611417,-0.010338637380385762
0.22780225257890035,0.32222222222222224,0.8571428571428571,-0.017487709799890006,0.18553659768942429,197.5030293738584,-0.015263920051522106,-0.045550757104582118,-0.012587557575045594,-0.010569430064155227
0.2298477392810708,0.32222222222222224,0.8571428571428571,-0.017789982957779671,0.18689121583085752,197.70476710228937,-0.015856877430107552,-0.045317429660384434,-0.012550362083512567,-0.010799218466530647
0.23187521252423801,0.32222222222222224,0.8571428571428571,-0.018091127635988968,0.18822946526304563,197.90102729901437,-0.016459616483309958,-0.04509298939219164,-0.012514077000425061,-0.011028086897724165
0.23388513920325255,0.32222222222222224,0.8571428571428571,-0.018391275450796662,0.18955179195551172,198.09209720099705,-0.017072205952497477,-0.044877013968109836,-0.012478715856431677,-0.011256121985915968
0.23587796641952774,0.32222222222222224,0.8571428571428571,-0.01869036909694799,0.19085862263803582,198.27792560648905,-0.017694523378758653,-0.04466900327392942,-0.01244419353170656,-0.011483292776652831
0.23785412263424599,0.32222222222222224,0.8571428571428571,-0.018988396502098936,0.19215036593170984,198.45856101852914,-0.018326491124329714,-0.044468521150241358,-0.012410454497214118,-0.0117095958828628
0.08428564820990396,0.33333333333333337,0.8571428571428571,-0.0019405515714212562,0.077733804140131271,209.04763666049308,-0.00070142764787539669,-0.10481049565420442,-0.019798994822551208,0.0016589393344830228
0.090207416606820023,0.33333333333333337,0.8571428571428571,-0.0025645005780572383,0.082743352533395084,209.53890134403119,-0.00065194060135354004,-0.11287980487954208,-0.022254254151260255,0.0016779084913451925
0.095818788556249312,0.33333333333333337,0.8571428571428571,-0.0030031096796956369,0.087440359260942582,206.51460539055847,-0.00055997945422570083,-0.11374455904624625,-0.023001249753100694,0.0015350720915954241
0.10115270748651009,0.33333333333333337,0.8571428571428571,-0.0034427216492169954,0.091860744471492201,203.68726908075854,-0.00049207448774912788,-0.11335355349996057,-0.02346121671114787,0.001331828147691283
0.1062408751977276,0.33333333333333337,0.8571428571428571,-0.0039687796266698605,0.096037741489834461,201.66427647886354,-0.00046775367410312185,-0.11317111723224826,-0.024031951829083908,0.0010824088281182753
0.11111111111111115,0.33333333333333337,0.8571428571428571,-0.0045845696997228735,0.10000000000000003,200.17471235926072,-0.00049030371715830245,-0.11287982945562902,-0.024644623877406957,0.00077820484750290575
0.11578719766914101,0.33333333333333337,0.8571428571428571,-0.0052424770096481943,0.10377175675703965,198.89501327131154,-0.00055600670551259057,-0.11178145008194562,-0.025090668111353409,0.00041868338702499841
0.12028934192232921,0.33333333333333337,0.8571428571428571,-0.005869884087145838,0.10737345917789602,197.6372600666964,-0.00065538179355928428,-0.10935896805936451,-0.025175063009989174,2.0169831245198111e-05
0.12463473896060864,0.33333333333333337,0.8571428571428571,-0.006397739461717844,0.11082241606354479,196.35246663996406,-0.00077488253022273135,-0.10550259589725286,-0.024800736653673994,-0.00038821128232768842
0.12883808931603238,0.33333333333333337,0.8571428571428571,-0.0067864654060323382,0.11413336468305735,195.08207571424128,-0.00090095579490934163,-0.10051437698029808,-0.023998423666121482,-0.00077598246705434804
0.13291203564720672,0.33333333333333337,0.8571428571428571,-0.0070370785536826297,0.11731893692106213,193.90051754510429,-0.0010245315264825194,-0.094940200085325444,-0.022898997852795588,-0.0011227418631349906
0.13686751982275741,0.33333333333333337,0.8571428571428571,-0.0071827631113117185,0.12039003440268542,192.87058277139207,-0.0011430937349874437,-0.0893395209929011,-0.021669774018182153,-0.0014229501343869799
0.14071407159934066,0.33333333333333337,0.8571428571428571,-0.0072703332445844815,0.12335612850120468,192.02618375243034,-0.0012597138272407715,-0.084125807282189768,-0.020456868357996427,-0.0016833030502851898
0.14446004146805821,0.33333333333333337,0.8571428571428571,-0.0073428266159676348,0.12622550044014802,191.37220976232589,-0.0013802516039922441,-0.079516093054188275,-0.019355272962030767,-0.0019163559492056947
0.14811278888323029,0.33333333333333337,0.8571428571428571,-0.0074305758400687871,0.12900543423725788,190.89415362771564,-0.0015107243760072997,-0.075565284723891679,-0.018408235744612256,-0.0021348544621417886
0.1516788351065495,0.33333333333333337,0.8571428571428571,-0.0075506456320835191,0.1317023726432523,190.57030527443956,-0.0016559409016640991,-0.072231867630737412,-0.017622632198278865,-0.0023488665548327958
0.15516398801633338,0.33333333333333337,0.8571428571428571,-0.007709370515839975,0.13432204399202535,190.37694447595857,-0.0018189676538078459,-0.069429906757081383,-0.016984309714260348,-0.0025649038011437142
0.15857344464873854,0.33333333333333337,0.8571428571428571,-0.0079061916297429313,0.13686956608677972,190.29186917591494,-0.0020012927851627005,-0.067063983629344293,-0.016470400394329232,-0.0027863896393540699
0.16191187597337584,0.33333333333333337,0.8571428571428571,-0.0081369547660945507,0.13934953185475996,190.29571632119445,-0.002203254602815008,-0.065046986045420141,-0.016056832441798008,-0.0030145709226516715
0.16518349741865559,0.33333333333333337,0.8571428571428571,-0.0083960339906785642,0.14176608043677472,190.37202647886511,-0.0024244323558946235,-0.063306278402032845,-0.015721837404058192,-0.0032493275334424254
0.16839212789917929,0.33333333333333337,0.8571428571428571,-0.0086776129849801542,0.14412295656421084,190.50688496311841,-0.0026639712833227414,-0.061784254538595818,-0.015447245334122783,-0.0034898002489711644
0.17154123950948758,0.33333333333333337,0.8571428571428571,-0.0089764286115037173,0.14642356045555013,190.68875137228454,-0.0029208461455541013,-0.060436695655557315,-0.01521869992560454,-0.0037348488490458465
0.17463399959498402,0.33333333333333337,0.8571428571428571,-0.0092879107622105828,0.14867098998939085,190.90783373441522,-0.0031939606173612134,-0.059229840735332218,-0.015025047941744418,-0.0039832485040491861
0.17767330656004862,0.33333333333333337,0.8571428571428571,-0.0096083644479594277,0.15086807654580153,191.15837206847789,-0.0034822857658007855,-0.058138419581450052,-0.014857919307132761,-0.0042338851642540476
0.18066182050081636,0.33333333333333337,0.8571428571428571,-0.009934807642043797,0.1530174156255707,191.42886149967541,-0.0037848630700318964,-0.057142728441405666,-0.014711005595039239,-0.0044857704682925714
0.18360198953729379,0.33333333333333337,0.8571428571428571,-0.010264963989511156,0.15512139313745951,191.7160188231793,-0.0041008634844641456,-0.056228167662213835,-0.014579678279567077,-0.0047381047298742374
0.18649607255241868,0.33333333333333337,0.8571428571428571,-0.010597023506846437,0.15718220807189345,192.01504662744904,-0.0044295319648730569,-0.055383172386083146,-0.014460436306240609,-0.0049902106171160199
0.18934615891376785,0.33333333333333337,0.8571428571428571,-0.010929699002702353,0.15920189214441829,192.32211022322053,-0.004770259121446685,-0.054598780774158584,-0.014350770748183805,-0.0052415962277159167
0.19215418564889161,0.33333333333333337,0.8571428571428571,-0.011262025705461642,0.16118232688526085,192.63401521986555,-0.0051225204184253137,-0.053867789698186286,-0.014248806698503813,-0.0054918815666269438
0.19492195246163091,0.33333333333333337,0.8571428571428571,-0.011593254800875474,0.16312525856611534,192.9480455590643,-0.0054858458389102083,-0.053184265846436318,-0.014153103189372018,-0.0057407611643469636
0.19765113490963587,0.33333333333333337,0.8571428571428571,-0.011922948201349204,0.16503231128700002,193.26216971576079,-0.0058598940090757168,-0.052543442542427599,-0.014062673318981922,-0.0059880657972257723
0.20034329600910863,0.33333333333333337,0.8571428571428571,-0.012250749096321289,0.16690499849102197,193.57461829050717,-0.0062443435794530266,-0.051941213352808546,-0.013976714683195723,-0.0062336526937443182
0.20299989648881495,0.33333333333333337,0.8571428571428571,-0.012576426437277188,0.16874473313032606,193.88400015937899,-0.0066389270886046958,-0.051374094568165773,-0.013894623229397496,-0.0064774337063759901
0.20562230387954489,0.33333333333333337,0.8571428571428571,-0.012899934020297099,0.17055283667022209,194.18934200014522,-0.0070434812552044868,-0.050839167947763997,-0.013816010434965165,-0.0067194125175795705
0.20821180059580771,0.33333333333333337,0.8571428571428571,-0.013221076512086594,0.17233054708879009,194.48956355324498,-0.0074577425569817279,-0.050333670772793937,-0.013740412990863149,-0.0069595066188554711
0.21076959114234348,0.33333333333333337,0.8571428571428571,-0.013540017495762502,0.17407902600484493,194.78429015443908,-0.0078816789322733172,-0.049855461928860478,-0.013667690969306534,-0.0071978257219349473
0.21329680855801056,0.33333333333333337,0.8571428571428571,-0.013856616669887689,0.17579936504696769,195.07277842793954,-0.0083150588983169627,-0.049402335203996728,-0.01359749448423031,-0.0074343104557463846
0.21579452019298481,0.33333333333333337,0.8571428571428571,-0.014171044397856658,0.17749259155957656,195.35483838271648,-0.0087578659790290558,-0.048972547830258506,-0.013529731495736996,-0.0076690716101666112
0.2182637329013202,0.33333333333333337,0.8571428571428571,-0.01448334099122528,0.1791596737280528,195.63020958467723,-0.009210000440120325,-0.048564423867700768,-0.013464230759922202,-0.0079021470183633369
0.22070539771931169,0.33333333333333337,0.8571428571428571,-0.014793579740095542,0.18080152519327236,195.89870161869305,-0.0096713926569051978,-0.048176445929968281,-0.013400857799311439,-0.0081335923568772728
0.22312041409031794,0.33333333333333337,0.8571428571428571,-0.015101849977344539,0.18241900921608051,196.16025236050919,-0.01014199080824163,-0.047807254380893838,-0.013339504207706909,-0.0083634717416565252
0.22550963368846319,0.33333333333333337,0.8571428571428571,-0.015408284646991621,0.18401294244398408,196.41492049552375,-0.010621785230038761,-0.047455634599227636,-0.013280100372476511,-0.0085918741247645869
0.22787386388664738,0.33333333333333337,0.8571428571428571,-0.015712944561554476,0.18558409832533404,196.66265391317199,-0.011110718984940426,-0.047120411723589939,-0.013222535574989536,-0.0088188472239352222
0.23021387090835838,0.33333333333333337,0.8571428571428571,-0.016015810443977596,0.18713321021033061,196.90336437994139,-0.011608672024729927,-0.046800478277461366,-0.013166662633040005,-0.0090443914328304231
0.23253038269771531,0.33333333333333337,0.8571428571428571,-0.016317183754973374,0.1886609741731167,197.13749089092823,-0.012115797414065099,-0.046495005324601379,-0.013112541304487024,-0.0092686931789103255
0.23482409153784739,0.33333333333333337,0.8571428571428571,-0.016617034635885819,0.1901680515849006,197.36495082369385,-0.012631982876994741,-0.046203026342146458,-0.013060029032118337,-0.0094917468086812562
0.23709565644398575,0.33333333333333337,0.8571428571428571,-0.016915449204740529,0.19165507146433114,197.58590305404294,-0.013157216355772938,-0.045923730704434007,-0.013009065025038069,-0.0097136134453208456
0.23934570535445834,0.33333333333333337,0.8571428571428571,-0.017212498250446462,0.19312263262816118,197.80045993178663,-0.013691479847019572,-0.045656349365428284,-0.012959583069442004,-0.0099343452199569526
0.24157483714000852,0.33333333333333337,0.8571428571428571,-0.017508408530977793,0.19457130566247685,198.00907572811178,-0.014234903774893226,-0.045400275424546166,-0.012911613278781431,-0.010154086424833508
0.24378362344947718,0.33333333333333337,0.8571428571428571,-0.017803131065419198,0.19600163473239343,198.21169018533641,-0.014787376528945018,-0.045154782477595745,-0.012865029394141914,-0.010372818411497065
0.24597261040780466,0.33333333333333337,0.8571428571428571,-0.018096655427161767,0.19741413924604512,198.4083350982869,-0.015348819790588664,-0.044919225722150458,-0.012819736789303704,-0.010590544242148781
0.2481423201805163,0.33333333333333337,0.8571428571428571,-0.018389062280503854,0.19880931538690874,198.59919995890985,-0.015919244469304594,-0.044693052192043226,-0.012775696274612613,-0.010807320854780755
0.25029325241727379,0.33333333333333337,0.8571428571428571,-0.018680581936546314,0.20018763752692856,198.78479652730886,-0.016498815252757204,-0.044475839884340118,-0.012732953107523315,-0.011023295051426629
0.25242588558570145,0.33333333333333337,0.8571428571428571,-0.018971066873212816,0.20154955953154352,198.96489127473262,-0.01708733235204285,-0.044266984974942858,-0.012691351198498069,-0.011238386863283267
0.25454067820549509,0.33333333333333337,0.8571428571428571,-0.019260877406515942,0.20289551596652255,199.14023387124593,-0.017685108738569433,-0.044066194796045011,-0.012651006525722153,-0.01145282196256403
0.089998342144130786,0.34444444444444444,0.8571428571428571,-0.0020058169799228587,0.082567411953210365,208.50212789911848,-0.00073541097939955336,-0.10960178947221166,-0.021382174799221332,0.0018005483216221307
0.096321474843504493,0.34444444444444444,0.8571428571428571,-0.0027639467060036615,0.087858786910339409,210.96509556229171,-0.00069915952996757458,-0.12113488971048803,-0.024790291645977902,0.0018849957680302509
0.10231317311395066,0.34444444444444444,0.8571428571428571,-0.0032614764577192368,0.092816792549910057,208.28271201555359,-0.0005952415676186984,-0.1224159242515821,-0.025717730736332101,0.001742895342562889
0.10800861321615134,0.34444444444444444,0.8571428571428571,-0.0037403232684574128,0.097479940072524432,205.33577166256666,-0.00051354046219997951,-0.12168123600336855,-0.026166189370670168,0.0015239719216211256
0.11344164562779581,0.34444444444444444,0.8571428571428571,-0.0043174407917985214,0.10188378176193831,203.14021306076705,-0.00047994562696196397,-0.12117417558997445,-0.026745419778855251,0.0012557464372164873
0.11864197530864201,0.34444444444444444,0.8571428571428571,-0.0050014513472329547,0.10605893389250638,201.49102661164596,-0.00049842840688818502,-0.12060923366446374,-0.027396423924471947,0.00092858131920081632
0.12363499662227169,0.34444444444444444,0.8571428571428571,-0.0057352005386870353,0.1100312797251131,200.05483742684945,-0.000564620534268645,-0.1191374934827234,-0.027859476199417088,0.00053986586117815705
0.12844228620817597,0.34444444444444444,0.8571428571428571,-0.0064291006443126797,0.1138226454095153,198.63328711851446,-0.00066750143879912294,-0.11611730367963169,-0.027886287338624527,0.00010727450442971076
0.1330822046012721,0.34444444444444444,0.8571428571428571,-0.0069982813313909098,0.11745150004196145,197.18163251322869,-0.0007913036510631688,-0.11142252406436981,-0.027355702669073167,-0.00033534032173676565
0.13757044870300791,0.34444444444444444,0.8571428571428571,-0.0073968875780718868,0.12093356403540351,195.75896161297587,-0.0009204923201784343,-0.10545152336557351,-0.026315008449319777,-0.00075224395930462151
0.14192051806329517,0.34444444444444444,0.8571428571428571,-0.0076314912616903818,0.1242823084604814,194.44801860840468,-0.0010452009983281663,-0.098894773086808385,-0.024939044603762284,-0.0011202768934310825
0.14614409616629986,0.34444444444444444,0.8571428571428571,-0.0077481426430519029,0.12750935650685852,193.32717143686193,-0.0011635041312618721,-0.092432359021762167,-0.02344209566768285,-0.001434543994598414
0.15025135867440709,0.34444444444444444,0.8571428571428571,-0.0078061106784050871,0.13062480434499324,192.42735102028138,-0.0012796799357992494,-0.086531366684944544,-0.022000362917580674,-0.0017043009723280989
0.15425122205644884,0.34444444444444444,0.8571428571428571,-0.0078557592244830055,0.13363747779415835,191.74625233227849,-0.0014005243178478732,-0.08140329436083249,-0.02071795502358853,-0.0019445955119437031
0.1581515445742048,0.34444444444444444,0.8571428571428571,-0.0079302140826107426,0.13655513850076442,191.26320686055337,-0.0015325435770918716,-0.077071939670158685,-0.019634862799591701,-0.0021698621447399091
0.16195928948599342,0.34444444444444444,0.8571428571428571,-0.0080455498567979511,0.13938465052216936,190.94963127696184,-0.0016804073650740214,-0.073456535732614014,-0.018747998366919205,-0.0023907036782233604
0.16568065831521822,0.34444444444444444,0.8571428571428571,-0.0082056166155539678,0.14213211580149218,190.77654378392572,-0.0018467065069600608,-0.070438319067392285,-0.018032782439732387,-0.002613469122131562
0.16932120034159748,0.34444444444444444,0.8571428571428571,-0.0084073426937316675,0.14480298509266157,190.71806684829653,-0.0020323876798493679,-0.067899049426603852,-0.017458099705578434,-0.0028411840946347411
0.17288590312268243,0.34444444444444444,0.8571428571428571,-0.0086443730916276884,0.14740214940122676,190.75203275520516,-0.002237243452769988,-0.06573664742357721,-0.016993839357866136,-0.0030746243604014012
0.17637926779925336,0.34444444444444444,0.8571428571428571,-0.0089095809244388313,0.14993401586311544,190.85999468543872,-0.0024604363126661255,-0.063869712089674735,-0.016614414153256263,-0.0033133341109206071
0.17980537212345701,0.34444444444444444,0.8571428571428571,-0.0091962082664704958,0.15240257111207819,191.02664605451534,-0.002700813047106454,-0.062235643705930599,-0.016299346843162255,-0.0035562546274121587
0.1831679235206862,0.34444444444444444,0.8571428571428571,-0.0094984624321878819,0.15481143452202772,191.23939118550436,-0.0029571479406227397,-0.060787355973680235,-0.016032943424416857,-0.0038021592510091295
0.18647030401197739,0.34444444444444444,0.8571428571428571,-0.0098115664158098248,0.15716390320216139,191.48771912220602,-0.0032282383630288791,-0.059489478147728647,-0.015803356709952254,-0.0040498400488786501
0.18971560844911858,0.34444444444444444,0.8571428571428571,-0.010131809860109531,0.15946299023211671,191.76308633645559,-0.0035130099895428479,-0.05831558218308075,-0.015601876178564567,-0.0042982603539982733
0.19290667722364946,0.34444444444444444,0.8571428571428571,-0.010456345332164663,0.16171145732256034,192.06068995809093,-0.0038105195703312944,-0.057245752184906351,-0.01542208422279856,-0.0045465636039381252
0.19604612438371039,0.34444444444444444,0.8571428571428571,-0.010783025957726178,0.16391184285198662,192.37010180948485,-0.0041199533130353849,-0.05626427956011959,-0.015259261552216685,-0.0047940689386827273
0.19913636191430484,0.34444444444444444,0.8571428571428571,-0.011110300847580579,0.16606648604701052,192.68889299582045,-0.0044406388942439534,-0.055359311084975715,-0.015109968675282914,-0.005040273687928476
0.20217962079570101,0.34444444444444444,0.8571428571428571,-0.011437014267107859,0.16817754792905404,193.01318027302705,-0.0047719963994055092,-0.054521259436777214,-0.014971629652251295,-0.0052847930256021414
0.20517796934287205,0.34444444444444444,0.8571428571428571,-0.011762450971161353,0.17024702953601628,193.33993621029148,-0.0051135976262126626,-0.053742481943832132,-0.014842425761173672,-0.0055274077400468968
0.20813332923958591,0.34444444444444444,0.8571428571428571,-0.012085982519414618,0.17227678783647796,193.66653451986531,-0.0054650134689468999,-0.053016495808480002,-0.014720853620062258,-0.0057679071970895279
0.21104748960906675,0.34444444444444444,0.8571428571428571,-0.012407337307746236,0.17426854968106503,193.99109954519744,-0.0058259720526958603,-0.052338058528553333,-0.014605912517662745,-0.0060062348970255641
0.21392211940528155,0.34444444444444444,0.8571428571428571,-0.012726325225604906,0.17622392407684703,194.31208219797242,-0.0061962321117792207,-0.051702645334129826,-0.014496792088266375,-0.0062423602348005147
0.21675877836194574,0.34444444444444444,0.8571428571428571,-0.013042802367817519,0.17814441302306111,194.6282085033115,-0.0065755684883059828,-0.051106310083826045,-0.014392816778908468,-0.0064762643960527555
0.21955892669804739,0.34444444444444444,0.8571428571428571,-0.013356754503788704,0.18003142110771361,194.93857813963561,-0.0069638270666572133,-0.050545673267572866,-0.014293493653006806,-0.0067079870061981239
0.22232393374730136,0.34444444444444444,0.8571428571428571,-0.013668207238020091,0.1818862640329055,195.24247477872927,-0.0073608801044100503,-0.050017741968465756,-0.014198414929168734,-0.0069375829518847354
0.22505508565310234,0.34444444444444444,0.8571428571428571,-0.013977260009589099,0.18371017621066468,195.53949637686821,-0.0077666500171327257,-0.049519917173521222,-0.014107277570403198,-0.0071651417895246539
0.22775359224916464,0.34444444444444444,0.8571428571428571,-0.014283917796546586,0.18550431754952953,195.82914953522592,-0.0081810056042188606,-0.049049767092396834,-0.014019738879909482,-0.0073906998777673039
0.23042059322828709,0.34444444444444444,0.8571428571428571,-0.014588343638019641,0.18726977953427004,196.11129478218174,-0.0086039251817133788,-0.048605222966335404,-0.013935606729447159,-0.0076143753707640371
0.23305716368685411,0.34444444444444444,0.8571428571428571,-0.014890628213412693,0.18900759068623446,196.38582988658746,-0.0090353476923832332,-0.048184380511607117,-0.013854661996830941,-0.007836245802799624
0.23566431912028729,0.34444444444444444,0.8571428571428571,-0.015190856844409684,0.19071872147936178,196.65262398164515,-0.0094752170899550237,-0.047785482038024796,-0.013776700061129077,-0.0080563843141767677
0.23824301993421729,0.34444444444444444,0.8571428571428571,-0.015489243930552288,0.1924040887764295,196.91190400789787,-0.0099235776946677845,-0.047407044633258622,-0.013701627779418857,-0.0082749332708118573
0.24079417552734791,0.34444444444444444,0.8571428571428571,-0.015785715829884861,0.19406455984128743,197.16339128908155,-0.010380273627926151,-0.047047507428066737,-0.013629169514349115,-0.00849187579854771
0.24331864799452016,0.34444444444444444,0.8571428571428571,-0.016080603323924247,0.19570095597536039,197.4076133482121,-0.010845455140500171,-0.046705728762450605,-0.01355933889501415,-0.0087074169284235836
0.24581725549214711,0.34444444444444444,0.8571428571428571,-0.01637382132519738,0.19731405582036152,197.64437540982121,-0.011318968808946117,-0.046380396272382995,-0.01349188639643728,-0.0089215306425742824
0.24829077530278271,0.34444444444444444,0.8571428571428571,-0.016665646651179866,0.1989045983637569,197.87414150919642,-0.011800947626508851,-0.04607052672181311,-0.013426807865720036,-0.0091343916529780245
0.25073994663096816,0.34444444444444444,0.8571428571428571,-0.01695599404651249,0.20047328567890474,198.09678031981758,-0.01229124548265137,-0.045775015385610018,-0.013363883216527483,-0.0093459710322818523
0.25316547315852256,0.34444444444444444,0.8571428571428571,-0.017245027015975634,0.2020207854278297,198.31260298216236,-0.012789920534998167,-0.04549298460721829,-0.013303057500596793,-0.0095563786252697014
0.25556802538403833,0.34444444444444444,0.8571428571428571,-0.017532851643622838,0.20354773315119123,198.52186157119414,-0.013296992553361697,-0.045223605525475108,-0.013244249523481244,-0.0097656914964545649
0.25794824276838685,0.34444444444444444,0.8571428571428571,-0.01781957023521441,0.20505473436706428,198.72480143959322,-0.013812486153577552,-0.044966108799831872,-0.013187382466199438,-0.0099739841762591652
0.26030673570549728,0.34444444444444444,0.8571428571428571,-0.018105117746636257,0.20654236649761476,198.92138471763946,-0.014336283328184152,-0.044719704514092129,-0.013132293427641883,-0.010181234546923434
0.26264408733544475,0.34444444444444444,0.8571428571428571,-0.018389739303439345,0.20801118064054142,199.11212687118774,-0.014868544917999493,-0.044483814603166749,-0.013079001828515402,-0.010387597673471305
0.26496085521497353,0.34444444444444444,0.8571428571428571,-0.018673492856077001,0.20946170320025023,199.29720551602603,-0.015409275462949346,-0.044257810813480347,-0.013027425383128843,-0.010593121215563883
0.26725757285888901,0.34444444444444444,0.8571428571428571,-0.018956283484107939,0.21089443739204902,199.47658650474008,-0.015958336568235865,-0.044041063400129588,-0.012977411302998121,-0.010797763114901215
0.26953475116428793,0.34444444444444444,0.8571428571428571,-0.019238181769626994,0.21230986463119514,199.65044158641578,-0.016515746262859565,-0.043833034287773742,-0.012928898927608401,-0.011001576432917659
0.27179287972831195,0.34444444444444444,0.8571428571428571,-0.019519392488857701,0.21370844581735196,199.81925447645682,-0.017081657614514079,-0.043633305232722464,-0.012881904121741172,-0.011204692104779923
0.095898337518824067,0.35555555555555557,0.8571428571428571,-0.002043635195782656,0.087506600051920277,207.32459318651013,-0.00076504784908748569,-0.1135013868214898,-0.022805325816520394,0.0019264914076586592
0.10263599400598189,0.35555555555555557,0.8571428571428571,-0.0029688138297006006,0.093082390348147012,212.14118609027562,-0.00075082423297867518,-0.12975521345885177,-0.027524606053113132,0.0021057679195131129
0.1090204883128881,0.35555555555555557,0.8571428571428571,-0.0035351811724559923,0.098303403284042981,209.94693144134882,-0.00063436223455948237,-0.13171318658875997,-0.028709115555237474,0.0019704362687491539
0.11508930274020705,0.35555555555555557,0.8571428571428571,-0.0040540270810147661,0.10321083921923381,206.9170656437507,-0.00053662186685932145,-0.13057587182611741,-0.029133427229162123,0.0017350376204881002
0.12087850689163673,0.35555555555555557,0.8571428571428571,-0.0046848087973430097,0.10784264855506139,204.56562040168174,-0.00049212704443424293,-0.12968367436824835,-0.02971219511282186,0.0014469500567031446
0.12641975308641978,0.35555555555555557,0.8571428571428571,-0.005443797227573377,0.11223147742218327,202.76915259176235,-0.00050566217915581912,-0.12881352769492516,-0.030405967405968681,0.0010957280757004639
0.13174010045911155,0.35555555555555557,0.8571428571428571,-0.0062626355584933791,0.11640490639650281,201.18465346345388,-0.00057210807262908503,-0.12693147255619408,-0.030891214400185163,0.00067582673253596681
0.13686254014273902,0.35555555555555557,0.8571428571428571,-0.0070310518204896866,0.12038618153919929,199.60277452981254,-0.00067872170335925297,-0.12324018865365893,-0.030851849874572679,0.0002060410116513367
